ids;c1;c2;cls_coef;density;f1.mean;f1.sd;f1v.mean;f1v.sd;f2.mean;f2.sd;f3.mean;f3.sd;f4.mean;f4.sd;hubs.mean;hubs.sd;l1.mean;l1.sd;l2.mean;l2.sd;l3.mean;l3.sd;lsc;n1;n2.mean;n2.sd;n3.mean;n3.sd;n4.mean;n4.sd;t1.mean;t1.sd;t2;t3;t4
1497;0.8573163711329885;0.136950846478765;0.7696881811436939;0.9977757229908261;0.9277789979587462;0.05617804766008075;0.171252045344787;0.10903960906459279;0.19649985826400865;0.18469482193373624;0.870835642262661;0.39042336271737027;0.0;0.0;0.9983060347155135;0.013433093925414866;0.07147051361524435;0.04872353817663033;0.08723797110600832;0.06418198279359466;0.06882256907023986;0.053942522184483845;0.9971931544061369;0.22965542521994134;0.2667993860217471;0.19291237619105153;0.11162023460410557;0.314927508899741;0.32386363636363635;0.4679915850272972;0.0006341154090044391;0.01696256673172917;0.004398826979472141;0.0036656891495601175;0.8333333333333334
60;0.9999474462011532;8.714337809812012e-05;1.0;1.0;0.8705349392390346;0.1548891263374528;0.09933988747396856;0.00783577302200872;0.0004984362291020565;0.0004111910917836777;1.1066450187409693;0.05851066070789461;0.4817246495849288;0.13119187644727826;0.9998;0.01414213562373095;0.04652514652204091;0.011560273447888689;0.060741019586075806;0.013542745058992178;0.019750341886313565;0.011360909456210582;0.9987582;0.3706;0.4873755668784341;0.02005402996873507;0.2652;0.44148379538587557;0.0346;0.1827827177398916;0.0007468259895444363;0.014168027913421734;0.008;0.0072;0.9
1510;0.9526351224018599;0.12195970834082581;0.9003095937442326;0.889087601178247;0.7155573129362313;0.21808649120078244;0.0640197491605524;;5.683134517200268e-11;;0.4833040421792619;;0.0;;0.9724495215761398;0.03162591027117131;0.012472542992754132;;0.008787346221441172;;0.005272407732864637;;0.8894925577818206;0.07205623901581722;0.36491509651922405;0.07518308450459477;0.04745166959578207;0.21279000476612972;0.019332161687170474;0.13781076419456248;0.1111111111111111;0.3280609256004687;0.05272407732864675;0.0017574692442882249;0.03333333333333333
1511;0.9073226451896846;0.2233316202921959;0.9736215249085852;0.7397701387450818;0.8665381762561664;0.17158647817679548;0.21740316560991224;;0.00048143868373141073;;0.5818181818181818;;0.3795454545454545;;0.9681568486116569;0.03551912546668295;0.06906446051248927;;0.08181818181818179;;0.040909090909090895;;0.9484142561983471;0.2;0.3384905807165193;0.13514380455811054;0.1318181818181818;0.33867807284543744;0.07954545454545454;0.2708962139809699;0.11111111111111113;0.32311005717092034;0.01818181818181818;0.00909090909090909;0.5
40983;0.3028903171988337;0.8863458241751186;0.9974680626761396;0.277308669458336;0.9929464339662285;0.007051043781675881;0.2206529303101266;;6.109406598428522e-05;;0.8493490390576566;;0.6524075222153337;;0.9862594548899015;0.004225562374157817;0.021300159374995964;;0.03265137425087827;;0.09340772886960114;;0.9837002781141941;0.08989460632362058;0.27948559030052844;0.12058710299530379;0.04980367844595991;0.21756160883008507;0.06302955156023972;0.24304121884634047;0.125;0.35221797695053203;0.0010332713370531101;0.0004133085348212441;0.4
847;0.9969402925875559;0.008441530612668058;0.9847534268075229;0.9709339092250378;0.7437782937210855;0.15869208766602574;0.18660042405749508;;0.02520270465665791;;0.9564952844539093;;0.9132947976878613;;0.9930923744260357;0.010218364936353709;0.0964572729360943;;0.14679038637055064;;0.10495892911469429;;0.9975851204267459;0.2850623668999087;0.43076806219590036;0.07967539403379297;0.18147246729540614;0.38543846389568237;0.16261028293276544;0.3690377963136004;0.0012376237623762374;0.019709437082625347;0.0021296014602981443;0.0010648007301490721;0.5
187;0.9885547930265093;0.018697406258052607;0.7415730347659175;0.9975877610613851;0.5617908025792526;0.22095728419133445;0.027274750725536437;0.016371826110990348;2.0354274454154463e-05;1.7742180847721256e-05;0.24494720965309202;0.2167157870169191;0.0;0.0;0.988069757206087;0.07420635210541518;0.0;0.0;0.0;0.0;0.0;0.0;0.8592665067541977;0.11797752808988764;0.364159989640795;0.06855560851719597;0.05056179775280899;0.21971918158943646;0.0056179775280898875;0.07495316889958613;0.011111111111111112;0.030643639185864626;0.07303370786516854;0.0056179775280898875;0.07692307692307693
753;0.9962401135461777;0.010361598646648318;0.858732848324443;0.9941776614497089;0.9784311696660898;0.018615227938197414;0.43919704617115557;;0.00030081297329531795;;0.9484536082474226;;0.041237113402061855;;0.9785520905055674;0.06869462018568105;0.16509438182796432;;0.3041237113402062;;0.38659793814432986;;0.9883090657880752;0.6237113402061856;0.49619779365893846;0.04848339307760444;0.4536082474226804;0.49913123606167603;0.34536082474226804;0.4767160153449461;0.041666666666666664;0.17341502769259504;0.16494845360824742;0.005154639175257732;0.03125
40693;0.9158790625676118;0.20520204366000927;0.05241521542651628;0.999025118529515;0.9595562258836706;0.002199327006096789;0.2756784928685404;;1.0;;1.0;;1.0;;0.998972250770812;0.03205852818187507;0.09150326797386243;;0.23535457348406985;;0.16546762589928055;;0.9949003357877492;0.3011305241521069;0.025188243604846235;0.1074986162150663;0.008221993833504625;0.09034811533041054;0.16649537512846865;0.3727162962342652;0.005847953216374269;0.051016773950671696;0.009249743062692703;0.009249743062692703;1.0
181;0.7496904102366402;0.1506903260725444;0.9798225593827834;0.9293066251297272;0.7116533381483392;0.1498345770065869;0.14226219403629267;0.12290765535570992;;;3.7306487696325843;5.452355869179586;0.307159747768745;0.2878566959859569;0.9874114142862007;0.022709678196134755;0.04651951845925396;0.04745605408518327;0.06244974240761842;0.07388110640489247;0.05381266407187904;0.07399233150008654;0.9981073953255207;0.6590296495956873;0.47492879588085357;0.14813742610805006;0.47035040431266845;0.49928837949629745;0.40161725067385445;0.4903905434413314;0.02083333333333334;0.09682062309224099;0.005390835579514825;0.0047169811320754715;0.875
62;0.8515345400438069;0.14667836830813286;0.6039603971620305;0.9766336633663366;0.3586878570487911;0.3222098162262975;0.04181211382223228;0.03808575046673914;;;0.21693121693121692;0.8752256784636809;0.0;0.0;0.9757476263090774;0.09698422858413325;0.0;0.0;0.0;0.0;0.005291005291005293;0.024246432248443615;0.7975688657974709;0.15841584158415842;0.14021882162276872;0.18806824102943062;0.0297029702970297;0.17061333737750137;0.0;0.0;0.045454545454545456;0.11785165532839406;0.15841584158415842;0.07920792079207921;0.5
