ids;c1;c2;cls_coef;density;f1.mean;f1.sd;f1v.mean;f1v.sd;f2.mean;f2.sd;f3.mean;f3.sd;f4.mean;f4.sd;hubs.mean;hubs.sd;l1.mean;l1.sd;l2.mean;l2.sd;l3.mean;l3.sd;lsc;n1;n2.mean;n2.sd;n3.mean;n3.sd;n4.mean;n4.sd;t1.mean;t1.sd;t2;t3;t4
805;0.9977366703420346;0.006252392497128945;1.0;1.0;0.9954843659603239;0.016124747909498693;0.41117495788631986;;0.30874479174726727;;0.944;;0.382;;0.998;0.044721359549995794;0.17436999548458576;;0.276;;0.258;;0.995596;0.62;0.49850334081446956;0.01592644071644035;0.462;0.4990532118085534;0.01;0.09959839195167117;0.007633587786259542;0.0599475676168985;0.1;0.086;0.86
714;0.9660780975952254;0.08915250091720683;0.886139366385849;0.9587096774193549;0.9928116121007976;0.010776959611823459;0.7888339352712628;;0.8872427983539098;;0.984;;0.936;;0.9703619504414499;0.08472908688091901;0.2806884950018337;;0.392;;0.392;;0.985408;0.72;0.5184037025892234;0.28112194604529916;0.544;0.5000645119672384;0.432;0.49734780456907357;0.024390243902439025;0.03568534576600071;0.032;0.008;0.25
1005;0.9385750889380636;0.1548751007252216;0.9080393170116396;0.8642446579790268;0.9801738259084873;0.024089222493370588;0.5485257870342093;;0.006246044371731952;;0.897196261682243;;0.6542056074766355;;0.9606406130694163;0.056021435926505915;0.1860726631183537;;0.35046728971962615;;0.3738317757009346;;0.9600401781815006;0.35514018691588783;0.3679207789578872;0.15371799501228903;0.20093457943925233;0.4016387387332436;0.32242990654205606;0.4685024411007505;0.021276595744680837;0.078536644475037;0.04205607476635514;0.02336448598130841;0.5555555555555556
1026;0.900122143691371;0.23824888171885317;0.6125638889702594;0.9913699204021784;0.9390718425048031;0.08575087084420485;0.4184954162938129;;0.4864000000000001;;0.9225806451612903;;0.8774193548387097;;0.9719546731856508;0.07551065310585625;0.14895980141946674;;0.23225806451612907;;0.2129032258064516;;0.9678251821019771;0.4129032258064516;0.44039689158573764;0.1143801959781511;0.2967741935483871;0.45831698819415895;0.2645161290322581;0.4425049615223894;0.010309278350515464;0.016701138314426375;0.05161290322580645;0.01935483870967742;0.375
329;0.9561523600826898;0.05730769230769217;0.6866666672233334;0.9911949685534591;0.8648238582110296;0.08560438763822707;0.31311685968313135;0.29564958015123144;0.5308641975308642;0.40628352276307;1.4060511015911874;0.2309504744857806;0.3333333333333333;0.5773502691896258;0.99375;0.07905694150420949;0.11781710454809642;0.08187639620942815;0.22160342717258263;0.18679918695301337;0.1506034951720386;0.12571935485500826;0.985234375;0.84375;;;0.35;0.4784671541600979;0.3;0.4596963723121829;0.014492753623188404;0.011959488219924942;0.025;0.025;1.0
1512;0.9365264711294762;0.04396737963960784;0.9266190479162733;0.9991959798994975;0.9597474525295969;0.026950858601721465;0.384524134537471;0.10919093771552847;;;2.1706601643725536;0.3390755720803563;0.6431967064750236;0.2805677041131793;0.9913855752270186;0.0703601052292419;0.13913406387848204;0.032404783556724534;0.22046675149579292;0.0877757280534168;0.19896673221622865;0.10139393239592726;0.9925;0.79;0.5423605871521197;0.12276280795796841;0.655;0.47656117420937594;0.395;0.49007742183963643;0.013513513513513514;0.07264913678191469;0.065;0.02;0.3076923076923077
53;0.9910760598382222;0.024390243902438935;0.7430304887930916;0.9946303180503924;0.8844542341540629;0.08786212293796739;0.17185263937589076;;0.19590588320055058;;0.9851851851851852;;0.9074074074074074;;0.9853131280542502;0.05916896177076914;0.10456470450770772;;0.1444444444444445;;0.07037037037037042;;0.9653497942386832;0.36666666666666664;0.3992399350519638;0.13619347824506842;0.24444444444444444;0.43055538900211304;0.14814814814814814;0.35590647697073136;0.007812499999999998;0.04321282312301896;0.04814814814814815;0.011111111111111112;0.23076923076923078
1513;0.8509703999267556;0.12352486332472146;0.8970189706323397;0.9988004798080767;0.9536741013883469;0.036772550287115145;0.27721329836753494;0.15540480139309734;;;1.9924287551782989;0.9684238231280564;0.295467400439531;0.3038071209143674;0.9859214161338523;0.08942533278754163;0.09873750387049827;0.06293830750003357;0.13333081274267164;0.0889690320533288;0.13077672705675875;0.06951661266159169;0.9869786502743076;0.8373983739837398;0.5305515889512854;0.09491053477352454;0.6422764227642277;0.4812906367908151;0.2845528455284553;0.45304661221578213;0.010101010101010104;0.00944208077474714;0.0975609756097561;0.024390243902439025;0.25
41945;0.8640904272487623;0.3085471148821817;0.9169790920491696;0.9408321691924104;0.9727729147115622;0.017617233519059503;0.6001118630768507;;1.9407236303196448e-05;;0.888507718696398;;0.7718696397941681;;0.9765723712432638;0.03418210381922225;0.2226042837822565;;0.2864493996569468;;0.2864493996569468;;0.9901261882555775;0.5042881646655232;0.43692027388288496;0.15161207194436457;0.34476843910806176;0.47570086426955693;0.27787307032590053;0.44833514596243923;0.014084507042253521;0.048965972087131326;0.017152658662092625;0.005145797598627788;0.3
59;0.9418285354475157;0.14738124238733263;0.9083175325305487;0.9200814000814;;;0.12438553715245339;;;;0.8091168091168092;;0.0;;0.9697976480767182;0.04407215176257102;0.05539571604864468;;0.056980056980056926;;0.06837606837606836;;0.9086939229389371;0.23076923076923078;0.3372714705272492;0.15249142822636133;0.13105413105413105;0.33794128810240714;0.150997150997151;0.3585572319216119;0.02439024390243902;0.10769277645869388;0.09686609686609686;0.06837606837606838;0.7058823529411765
